72	Adidas	Mens Statix M Sd Running Shoes	4.0 out of 5 stars	(2,231)	1,260	₹2,999	(58% off)	https://m.media-amazon.com/images/I/81aXKhVCfdL._AC_UL320_.jpg	1	72
73	Adidas	Original Flat Knit Ankle Cotton Socks - 3 Pairs (6N) (AD-203) (Col Navy/Grey Mel/Black)	3.8 out of 5 stars	(18)	349	₹549	(36% off)	https://m.media-amazon.com/images/I/71FrbzI87YL._AC_UL320_.jpg	1	73
74	Adidas	unisex-adult Adilette Comfort Sandal	4.1 out of 5 stars	(1,571)	2,399	₹3,999	(40% off)	https://m.media-amazon.com/images/I/61VMp9zDcaL._AC_UL320_.jpg	1	74
75	Nike	Men's Dri-Fit Training Cotton Cushioned Crew Socks (6 Pair)	4.7 out of 5 stars	(2,362)	7,940	₹11,350	(30% off)	https://m.media-amazon.com/images/I/51BePVaaJAL._AC_UL320_.jpg	1	75
76	Nike	Air Jordan Jumpman Backpack	4.6 out of 5 stars	(982)	10,450	₹18,999	(45% off)	https://m.media-amazon.com/images/I/A1RXjC0qO4L._AC_UL320_.jpg	1	76
77	Nike	Mens Shirt Short Sleeve Legend	4.5 out of 5 stars	(20,082)	7,371	₹10,530	(30% off)	https://m.media-amazon.com/images/I/41jftnQSXQS._AC_UL320_.jpg	1	77
78	Nike	Air Fabric Jordan Velocity Duffle Bag (One Size, Gym Red)	4.7 out of 5 stars	(539)	18,148	₹25,930	(30% off)	https://m.media-amazon.com/images/I/61QrAgpJkSL._AC_UL320_.jpg	1	78
79	Nike	Golf Sphere Dry Cap	4.5 out of 5 stars	(736)	7,277	₹10,400	(30% off)	https://m.media-amazon.com/images/I/51CCteaXD-L._AC_UL320_.jpg	1	79
80	Nike	MENS_SPORT PERFORMANCE_BACKPACK_EQUIPMNT BACKPACKS_NK UTILITY POWER BKPK_BLACK/BLACK/ENIGMA STONE_CK2663-010_MISC, One Size	4.4 out of 5 stars	(152)	4,149	₹4,995	(17% off)	https://m.media-amazon.com/images/I/91XI+3wCClL._AC_UL320_.jpg	1	80
81	Adidas	Original Flat Knit Ankle Cotton Socks - 3 Pairs (6N) (AD-0733) (Shadow Olive/Grey Mel/Cotton Mel)	3.9 out of 5 stars	(7)	519	₹549	(5% off)	https://m.media-amazon.com/images/I/81BkWwtNRRL._AC_UL320_.jpg	1	81
82	Adidas	Baby's Ankle Length Cotton Socks	4.1 out of 5 stars	(5,171)	279	₹597	(53% off)	https://m.media-amazon.com/images/I/81ubUwDYCML._AC_UL320_.jpg	1	82
83	Adidas	Men's Regular Polo Shirt	3.9 out of 5 stars	(696)	720	₹1,799	(60% off)	https://m.media-amazon.com/images/I/714emthUQuL._AC_UL320_.jpg	1	83
